row_id,age_imputed,age_clean,embarked_imputed,embarked_clean,embark_town_clean,deck_known,deck_clean,who_clean,adult_male_clean
493,False,55.0,False,S,Southampton,True,C,man,True
494,False,71.0,False,C,Cherbourg,False,Unknown,man,True
495,False,21.0,False,S,Southampton,False,Unknown,man,True
496,True,25.0,False,C,Cherbourg,False,Unknown,man,True
497,False,54.0,False,C,Cherbourg,True,D,woman,False
498,True,25.0,False,S,Southampton,False,Unknown,man,True
499,False,25.0,False,S,Southampton,True,C,woman,False
500,False,24.0,False,S,Southampton,False,Unknown,man,True
501,False,17.0,False,S,Southampton,False,Unknown,man,True
502,False,21.0,False,Q,Queenstown,False,Unknown,woman,False
503,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
504,False,37.0,False,S,Southampton,False,Unknown,woman,False
505,False,16.0,False,S,Southampton,True,B,woman,False
506,False,18.0,False,C,Cherbourg,True,C,man,True
507,False,33.0,False,S,Southampton,False,Unknown,woman,False
508,True,40.0,False,S,Southampton,False,Unknown,man,True
509,False,28.0,False,S,Southampton,False,Unknown,man,True
510,False,26.0,False,S,Southampton,False,Unknown,man,True
511,False,29.0,False,Q,Queenstown,False,Unknown,man,True
512,True,25.0,False,S,Southampton,False,Unknown,man,True
513,False,36.0,False,S,Southampton,True,E,man,True
514,False,54.0,False,C,Cherbourg,False,Unknown,woman,False
515,False,24.0,False,S,Southampton,False,Unknown,man,True
516,False,47.0,False,S,Southampton,True,D,man,True
517,False,34.0,False,S,Southampton,True,F,woman,False
518,True,25.0,False,Q,Queenstown,False,Unknown,man,True
519,False,36.0,False,S,Southampton,False,Unknown,woman,False
520,False,32.0,False,S,Southampton,False,Unknown,man,True
521,False,30.0,False,S,Southampton,True,B,woman,False
522,False,22.0,False,S,Southampton,False,Unknown,man,True
523,True,25.0,False,C,Cherbourg,False,Unknown,man,True
524,False,44.0,False,C,Cherbourg,True,B,woman,False
525,True,25.0,False,C,Cherbourg,False,Unknown,man,True
526,False,40.5,False,Q,Queenstown,False,Unknown,man,True
527,False,50.0,False,S,Southampton,False,Unknown,woman,False
528,True,40.0,False,S,Southampton,True,C,man,True
529,False,39.0,False,S,Southampton,False,Unknown,man,True
530,False,23.0,False,S,Southampton,False,Unknown,man,True
531,False,2.0,False,S,Southampton,False,Unknown,child,False
532,True,25.0,False,C,Cherbourg,False,Unknown,man,True
533,False,17.0,False,C,Cherbourg,False,Unknown,man,True
534,True,21.5,False,C,Cherbourg,False,Unknown,woman,False
535,False,30.0,False,S,Southampton,False,Unknown,woman,False
536,False,7.0,False,S,Southampton,False,Unknown,child,False
537,False,45.0,False,S,Southampton,True,B,man,True
538,False,30.0,False,C,Cherbourg,False,Unknown,woman,False
539,True,25.0,False,S,Southampton,False,Unknown,man,True
540,False,22.0,False,C,Cherbourg,True,B,woman,False
541,False,36.0,False,S,Southampton,True,B,woman,False
542,False,9.0,False,S,Southampton,False,Unknown,child,False
543,False,11.0,False,S,Southampton,False,Unknown,child,False
544,False,32.0,False,S,Southampton,False,Unknown,man,True
545,False,50.0,False,C,Cherbourg,True,C,man,True
546,False,64.0,False,S,Southampton,False,Unknown,man,True
547,False,19.0,False,S,Southampton,False,Unknown,woman,False
548,True,30.0,False,C,Cherbourg,False,Unknown,man,True
549,False,33.0,False,S,Southampton,False,Unknown,man,True
550,False,8.0,False,S,Southampton,False,Unknown,child,False
551,False,17.0,False,C,Cherbourg,True,C,man,True
552,False,27.0,False,S,Southampton,False,Unknown,man,True
553,True,25.0,False,Q,Queenstown,False,Unknown,man,True
554,False,22.0,False,C,Cherbourg,False,Unknown,man,True
555,False,22.0,False,S,Southampton,False,Unknown,woman,False
556,False,62.0,False,S,Southampton,False,Unknown,man,True
557,False,48.0,False,C,Cherbourg,True,A,woman,False
558,True,40.0,False,C,Cherbourg,False,Unknown,man,True
559,False,39.0,False,S,Southampton,True,E,woman,False
560,False,36.0,False,S,Southampton,False,Unknown,woman,False
561,True,25.0,False,Q,Queenstown,False,Unknown,man,True
562,False,40.0,False,S,Southampton,False,Unknown,man,True
563,False,28.0,False,S,Southampton,False,Unknown,man,True
564,True,25.0,False,S,Southampton,False,Unknown,man,True
565,True,21.5,False,S,Southampton,False,Unknown,woman,False
566,False,24.0,False,S,Southampton,False,Unknown,man,True
567,False,19.0,False,S,Southampton,False,Unknown,man,True
568,False,29.0,False,S,Southampton,False,Unknown,woman,False
569,True,25.0,False,C,Cherbourg,False,Unknown,man,True
570,False,32.0,False,S,Southampton,False,Unknown,man,True
571,False,62.0,False,S,Southampton,False,Unknown,man,True
572,False,53.0,False,S,Southampton,True,C,woman,False
573,False,36.0,False,S,Southampton,True,E,man,True
574,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
575,False,16.0,False,S,Southampton,False,Unknown,man,True
576,False,19.0,False,S,Southampton,False,Unknown,man,True
577,False,34.0,False,S,Southampton,False,Unknown,woman,False
578,False,39.0,False,S,Southampton,True,E,woman,False
579,True,21.5,False,C,Cherbourg,False,Unknown,woman,False
580,False,32.0,False,S,Southampton,False,Unknown,man,True
581,False,25.0,False,S,Southampton,False,Unknown,woman,False
582,False,39.0,False,C,Cherbourg,True,C,woman,False
583,False,54.0,False,S,Southampton,False,Unknown,man,True
584,False,36.0,False,C,Cherbourg,True,A,man,True
585,True,25.0,False,C,Cherbourg,False,Unknown,man,True
586,False,18.0,False,S,Southampton,True,E,woman,False
587,False,47.0,False,S,Southampton,False,Unknown,man,True
588,False,60.0,False,C,Cherbourg,True,B,man,True
589,False,22.0,False,S,Southampton,False,Unknown,man,True
590,True,25.0,False,S,Southampton,False,Unknown,man,True
591,False,35.0,False,S,Southampton,False,Unknown,man,True
592,False,52.0,False,C,Cherbourg,True,D,woman,False
593,False,47.0,False,S,Southampton,False,Unknown,man,True
594,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
595,False,37.0,False,S,Southampton,False,Unknown,man,True
596,False,36.0,False,S,Southampton,False,Unknown,man,True
597,True,28.0,False,S,Southampton,False,Unknown,woman,False
598,False,49.0,False,S,Southampton,False,Unknown,man,True
599,True,25.0,False,C,Cherbourg,False,Unknown,man,True
600,False,49.0,False,C,Cherbourg,True,A,man,True
601,False,24.0,False,S,Southampton,False,Unknown,woman,False
602,True,25.0,False,S,Southampton,False,Unknown,man,True
603,True,40.0,False,S,Southampton,False,Unknown,man,True
604,False,44.0,False,S,Southampton,False,Unknown,man,True
605,False,35.0,False,C,Cherbourg,False,Unknown,man,True
606,False,36.0,False,S,Southampton,False,Unknown,man,True
607,False,30.0,False,S,Southampton,False,Unknown,man,True
608,False,27.0,False,S,Southampton,False,Unknown,man,True
609,False,22.0,False,C,Cherbourg,False,Unknown,woman,False
610,False,40.0,False,S,Southampton,True,C,woman,False
611,False,39.0,False,S,Southampton,False,Unknown,woman,False
612,True,25.0,False,S,Southampton,False,Unknown,man,True
613,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
614,True,25.0,False,Q,Queenstown,False,Unknown,man,True
615,False,35.0,False,S,Southampton,False,Unknown,man,True
616,False,24.0,False,S,Southampton,False,Unknown,woman,False
617,False,34.0,False,S,Southampton,False,Unknown,man,True
618,False,26.0,False,S,Southampton,False,Unknown,woman,False
619,False,4.0,False,S,Southampton,True,F,child,False
620,False,26.0,False,S,Southampton,False,Unknown,man,True
621,False,27.0,False,C,Cherbourg,False,Unknown,man,True
622,False,42.0,False,S,Southampton,True,D,man,True
623,False,20.0,False,C,Cherbourg,False,Unknown,man,True
624,False,21.0,False,S,Southampton,False,Unknown,man,True
625,False,21.0,False,S,Southampton,False,Unknown,man,True
626,False,61.0,False,S,Southampton,True,D,man,True
627,False,57.0,False,Q,Queenstown,False,Unknown,man,True
628,False,21.0,False,S,Southampton,True,D,woman,False
629,False,26.0,False,S,Southampton,False,Unknown,man,True
630,True,25.0,False,Q,Queenstown,False,Unknown,man,True
631,False,80.0,False,S,Southampton,True,A,man,True
632,False,51.0,False,S,Southampton,False,Unknown,man,True
633,False,32.0,False,C,Cherbourg,True,B,man,True
634,True,40.0,False,S,Southampton,False,Unknown,man,True
635,False,9.0,False,S,Southampton,False,Unknown,child,False
636,False,28.0,False,S,Southampton,False,Unknown,woman,False
637,False,32.0,False,S,Southampton,False,Unknown,man,True
638,False,31.0,False,S,Southampton,False,Unknown,man,True
639,False,41.0,False,S,Southampton,False,Unknown,woman,False
640,True,25.0,False,S,Southampton,False,Unknown,man,True
641,False,20.0,False,S,Southampton,False,Unknown,man,True
642,False,24.0,False,C,Cherbourg,True,B,woman,False
643,False,2.0,False,S,Southampton,False,Unknown,child,False
644,True,25.0,False,S,Southampton,False,Unknown,man,True
645,False,0.75,False,C,Cherbourg,False,Unknown,child,False
646,False,48.0,False,C,Cherbourg,True,D,man,True
647,False,19.0,False,S,Southampton,False,Unknown,man,True
648,False,56.0,False,C,Cherbourg,True,A,man,True
649,True,25.0,False,S,Southampton,False,Unknown,man,True
650,False,23.0,False,S,Southampton,False,Unknown,woman,False
651,True,25.0,False,S,Southampton,False,Unknown,man,True
652,False,18.0,False,S,Southampton,False,Unknown,woman,False
653,False,21.0,False,S,Southampton,False,Unknown,man,True
654,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
655,False,18.0,False,Q,Queenstown,False,Unknown,woman,False
656,False,24.0,False,S,Southampton,False,Unknown,man,True
657,True,25.0,False,S,Southampton,False,Unknown,man,True
658,False,32.0,False,Q,Queenstown,False,Unknown,woman,False
659,False,23.0,False,S,Southampton,False,Unknown,man,True
660,False,58.0,False,C,Cherbourg,True,D,man,True
661,False,50.0,False,S,Southampton,False,Unknown,man,True
662,False,40.0,False,C,Cherbourg,False,Unknown,man,True
663,False,47.0,False,S,Southampton,True,E,man,True
664,False,36.0,False,S,Southampton,False,Unknown,man,True
665,False,20.0,False,S,Southampton,False,Unknown,man,True
666,False,32.0,False,S,Southampton,False,Unknown,man,True
667,False,25.0,False,S,Southampton,False,Unknown,man,True
668,True,25.0,False,S,Southampton,False,Unknown,man,True
669,False,43.0,False,S,Southampton,False,Unknown,man,True
670,True,35.0,False,S,Southampton,True,C,woman,False
671,False,40.0,False,S,Southampton,False,Unknown,woman,False
672,False,31.0,False,S,Southampton,True,B,man,True
673,False,70.0,False,S,Southampton,False,Unknown,man,True
674,False,31.0,False,S,Southampton,False,Unknown,man,True
675,True,30.0,False,S,Southampton,False,Unknown,man,True
676,False,18.0,False,S,Southampton,False,Unknown,man,True
677,False,24.5,False,S,Southampton,False,Unknown,man,True
678,False,18.0,False,S,Southampton,False,Unknown,woman,False
679,False,43.0,False,S,Southampton,False,Unknown,woman,False
680,False,36.0,False,C,Cherbourg,True,B,man,True
681,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
682,False,27.0,False,C,Cherbourg,True,D,man,True
683,False,20.0,False,S,Southampton,False,Unknown,man,True
684,False,14.0,False,S,Southampton,False,Unknown,child,False
685,False,60.0,False,S,Southampton,False,Unknown,man,True
686,False,25.0,False,C,Cherbourg,False,Unknown,man,True
687,False,14.0,False,S,Southampton,False,Unknown,child,False
688,False,19.0,False,S,Southampton,False,Unknown,man,True
689,False,18.0,False,S,Southampton,False,Unknown,man,True
690,False,15.0,False,S,Southampton,True,B,child,False
691,False,31.0,False,S,Southampton,True,B,man,True
692,False,4.0,False,C,Cherbourg,False,Unknown,child,False
693,True,25.0,False,S,Southampton,False,Unknown,man,True
694,False,25.0,False,C,Cherbourg,False,Unknown,man,True
695,False,60.0,False,S,Southampton,False,Unknown,man,True
696,False,52.0,False,S,Southampton,False,Unknown,man,True
697,False,44.0,False,S,Southampton,False,Unknown,man,True
698,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
699,False,49.0,False,C,Cherbourg,True,C,man,True
700,False,42.0,False,S,Southampton,True,F,man,True
701,False,18.0,False,C,Cherbourg,True,C,woman,False
702,False,35.0,False,S,Southampton,True,E,man,True
703,False,18.0,False,C,Cherbourg,False,Unknown,woman,False
704,False,25.0,False,Q,Queenstown,False,Unknown,man,True
705,False,26.0,False,S,Southampton,False,Unknown,man,True
706,False,39.0,False,S,Southampton,False,Unknown,man,True
707,False,45.0,False,S,Southampton,False,Unknown,woman,False
708,False,42.0,False,S,Southampton,True,E,man,True
709,False,22.0,False,S,Southampton,False,Unknown,woman,False
710,True,25.0,False,C,Cherbourg,False,Unknown,man,True
711,False,24.0,False,C,Cherbourg,True,C,woman,False
712,True,40.0,False,S,Southampton,True,C,man,True
713,False,48.0,False,S,Southampton,True,C,man,True
714,False,29.0,False,S,Southampton,False,Unknown,man,True
715,False,52.0,False,S,Southampton,False,Unknown,man,True
716,False,19.0,False,S,Southampton,True,F,man,True
717,False,38.0,False,C,Cherbourg,True,C,woman,False
718,False,27.0,False,S,Southampton,True,E,woman,False
719,True,25.0,False,Q,Queenstown,False,Unknown,man,True
720,False,33.0,False,S,Southampton,False,Unknown,man,True
721,False,6.0,False,S,Southampton,False,Unknown,child,False
722,False,17.0,False,S,Southampton,False,Unknown,man,True
723,False,34.0,False,S,Southampton,False,Unknown,man,True
724,False,50.0,False,S,Southampton,False,Unknown,man,True
725,False,27.0,False,S,Southampton,True,E,man,True
726,False,20.0,False,S,Southampton,False,Unknown,man,True
727,False,30.0,False,S,Southampton,False,Unknown,woman,False
728,True,21.5,False,Q,Queenstown,False,Unknown,woman,False
729,False,25.0,False,S,Southampton,False,Unknown,man,True
730,False,25.0,False,S,Southampton,False,Unknown,woman,False
731,False,29.0,False,S,Southampton,True,B,woman,False
732,False,11.0,False,C,Cherbourg,False,Unknown,child,False
733,True,30.0,False,S,Southampton,False,Unknown,man,True
734,False,23.0,False,S,Southampton,False,Unknown,man,True
735,False,23.0,False,S,Southampton,False,Unknown,man,True
736,False,28.5,False,S,Southampton,False,Unknown,man,True
737,False,48.0,False,S,Southampton,False,Unknown,woman,False
738,False,35.0,False,C,Cherbourg,True,B,man,True
739,True,25.0,False,S,Southampton,False,Unknown,man,True
740,True,25.0,False,S,Southampton,False,Unknown,man,True
741,True,40.0,False,S,Southampton,True,D,man,True
742,False,36.0,False,S,Southampton,True,C,man,True
743,False,21.0,False,C,Cherbourg,True,B,woman,False
744,False,24.0,False,S,Southampton,False,Unknown,man,True
745,False,31.0,False,S,Southampton,False,Unknown,man,True
746,False,70.0,False,S,Southampton,True,B,man,True
747,False,16.0,False,S,Southampton,False,Unknown,man,True
748,False,30.0,False,S,Southampton,False,Unknown,woman,False
749,False,19.0,False,S,Southampton,True,D,man,True
750,False,31.0,False,Q,Queenstown,False,Unknown,man,True
751,False,4.0,False,S,Southampton,False,Unknown,child,False
752,False,6.0,False,S,Southampton,True,E,child,False
753,False,33.0,False,S,Southampton,False,Unknown,man,True
754,False,23.0,False,S,Southampton,False,Unknown,man,True
755,False,48.0,False,S,Southampton,False,Unknown,woman,False
756,False,0.67,False,S,Southampton,False,Unknown,child,False
757,False,28.0,False,S,Southampton,False,Unknown,man,True
758,False,18.0,False,S,Southampton,False,Unknown,man,True
759,False,34.0,False,S,Southampton,False,Unknown,man,True
760,False,33.0,False,S,Southampton,True,B,woman,False
761,True,25.0,False,S,Southampton,False,Unknown,man,True
762,False,41.0,False,S,Southampton,False,Unknown,man,True
763,False,20.0,False,C,Cherbourg,False,Unknown,man,True
764,False,36.0,False,S,Southampton,True,B,woman,False
765,False,16.0,False,S,Southampton,False,Unknown,man,True
766,False,51.0,False,S,Southampton,True,D,woman,False
767,True,40.0,False,C,Cherbourg,False,Unknown,man,True
768,False,30.5,False,Q,Queenstown,False,Unknown,woman,False
769,True,25.0,False,Q,Queenstown,False,Unknown,man,True
770,False,32.0,False,S,Southampton,False,Unknown,man,True
771,False,24.0,False,S,Southampton,False,Unknown,man,True
772,False,48.0,False,S,Southampton,False,Unknown,man,True
773,False,57.0,False,S,Southampton,True,E,woman,False
774,True,25.0,False,C,Cherbourg,False,Unknown,man,True
775,False,54.0,False,S,Southampton,False,Unknown,woman,False
776,False,18.0,False,S,Southampton,False,Unknown,man,True
777,True,25.0,False,Q,Queenstown,True,F,man,True
778,False,5.0,False,S,Southampton,False,Unknown,child,False
779,True,25.0,False,Q,Queenstown,False,Unknown,man,True
780,False,43.0,False,S,Southampton,True,B,woman,False
781,False,13.0,False,C,Cherbourg,False,Unknown,child,False
782,False,17.0,False,S,Southampton,True,B,woman,False
783,False,29.0,False,S,Southampton,True,D,man,True
784,True,25.0,False,S,Southampton,False,Unknown,man,True
785,False,25.0,False,S,Southampton,False,Unknown,man,True
786,False,25.0,False,S,Southampton,False,Unknown,man,True
787,False,18.0,False,S,Southampton,False,Unknown,woman,False
788,False,8.0,False,Q,Queenstown,False,Unknown,child,False
789,False,1.0,False,S,Southampton,False,Unknown,child,False
790,False,46.0,False,C,Cherbourg,True,B,man,True
791,True,25.0,False,Q,Queenstown,False,Unknown,man,True
792,False,16.0,False,S,Southampton,False,Unknown,man,True
793,True,21.5,False,S,Southampton,False,Unknown,woman,False
794,True,40.0,False,C,Cherbourg,False,Unknown,man,True
795,False,25.0,False,S,Southampton,False,Unknown,man,True
796,False,39.0,False,S,Southampton,False,Unknown,man,True
797,False,49.0,False,S,Southampton,True,D,woman,False
798,False,31.0,False,S,Southampton,False,Unknown,woman,False
799,False,30.0,False,C,Cherbourg,False,Unknown,man,True
800,False,30.0,False,S,Southampton,False,Unknown,woman,False
801,False,34.0,False,S,Southampton,False,Unknown,man,True
802,False,31.0,False,S,Southampton,False,Unknown,woman,False
803,False,11.0,False,S,Southampton,True,B,child,False
804,False,0.42,False,C,Cherbourg,False,Unknown,child,False
805,False,27.0,False,S,Southampton,False,Unknown,man,True
806,False,31.0,False,S,Southampton,False,Unknown,man,True
807,False,39.0,False,S,Southampton,True,A,man,True
808,False,18.0,False,S,Southampton,False,Unknown,woman,False
809,False,39.0,False,S,Southampton,False,Unknown,man,True
810,False,33.0,False,S,Southampton,True,E,woman,False
811,False,26.0,False,S,Southampton,False,Unknown,man,True
812,False,39.0,False,S,Southampton,False,Unknown,man,True
813,False,35.0,False,S,Southampton,False,Unknown,man,True
814,False,6.0,False,S,Southampton,False,Unknown,child,False
815,False,30.5,False,S,Southampton,False,Unknown,man,True
816,True,40.0,False,S,Southampton,True,B,man,True
817,False,23.0,False,S,Southampton,False,Unknown,woman,False
818,False,31.0,False,C,Cherbourg,False,Unknown,man,True
819,False,43.0,False,S,Southampton,False,Unknown,man,True
820,False,10.0,False,S,Southampton,False,Unknown,child,False
821,False,52.0,False,S,Southampton,True,B,woman,False
822,False,27.0,False,S,Southampton,False,Unknown,man,True
823,False,38.0,False,S,Southampton,False,Unknown,man,True
824,False,27.0,False,S,Southampton,True,E,woman,False
825,False,2.0,False,S,Southampton,False,Unknown,child,False
826,True,25.0,False,Q,Queenstown,False,Unknown,man,True
827,True,25.0,False,S,Southampton,False,Unknown,man,True
828,False,1.0,False,C,Cherbourg,False,Unknown,child,False
829,True,25.0,False,Q,Queenstown,False,Unknown,man,True
830,False,62.0,True,S,Southampton,True,B,woman,False
831,False,15.0,False,C,Cherbourg,False,Unknown,child,False
832,False,0.83,False,S,Southampton,False,Unknown,child,False
833,True,25.0,False,C,Cherbourg,False,Unknown,man,True
834,False,23.0,False,S,Southampton,False,Unknown,man,True
835,False,18.0,False,S,Southampton,False,Unknown,man,True
836,False,39.0,False,C,Cherbourg,True,E,woman,False
837,False,21.0,False,S,Southampton,False,Unknown,man,True
838,True,25.0,False,S,Southampton,False,Unknown,man,True
839,False,32.0,False,S,Southampton,False,Unknown,man,True
840,True,40.0,False,C,Cherbourg,True,C,man,True
841,False,20.0,False,S,Southampton,False,Unknown,man,True
842,False,16.0,False,S,Southampton,False,Unknown,man,True
843,False,30.0,False,C,Cherbourg,False,Unknown,woman,False
844,False,34.5,False,C,Cherbourg,False,Unknown,man,True
845,False,17.0,False,S,Southampton,False,Unknown,man,True
846,False,42.0,False,S,Southampton,False,Unknown,man,True
847,True,25.0,False,S,Southampton,False,Unknown,man,True
848,False,35.0,False,C,Cherbourg,False,Unknown,man,True
849,False,28.0,False,S,Southampton,False,Unknown,man,True
850,True,35.0,False,C,Cherbourg,True,C,woman,False
851,False,4.0,False,S,Southampton,False,Unknown,child,False
852,False,74.0,False,S,Southampton,False,Unknown,man,True
853,False,9.0,False,C,Cherbourg,False,Unknown,child,False
854,False,16.0,False,S,Southampton,True,D,woman,False
855,False,44.0,False,S,Southampton,False,Unknown,woman,False
856,False,18.0,False,S,Southampton,False,Unknown,woman,False
857,False,45.0,False,S,Southampton,False,Unknown,woman,False
858,False,51.0,False,S,Southampton,True,E,man,True
859,False,24.0,False,C,Cherbourg,False,Unknown,woman,False
860,True,25.0,False,C,Cherbourg,False,Unknown,man,True
861,False,41.0,False,S,Southampton,False,Unknown,man,True
862,False,21.0,False,S,Southampton,False,Unknown,man,True
863,False,48.0,False,S,Southampton,True,D,woman,False
864,True,21.5,False,S,Southampton,False,Unknown,woman,False
865,False,24.0,False,S,Southampton,False,Unknown,man,True
866,False,42.0,False,S,Southampton,False,Unknown,woman,False
867,False,27.0,False,C,Cherbourg,False,Unknown,woman,False
868,False,31.0,False,S,Southampton,True,A,man,True
869,True,25.0,False,S,Southampton,False,Unknown,man,True
870,False,4.0,False,S,Southampton,False,Unknown,child,False
871,False,26.0,False,S,Southampton,False,Unknown,man,True
872,False,47.0,False,S,Southampton,True,D,woman,False
873,False,33.0,False,S,Southampton,True,B,man,True
874,False,47.0,False,S,Southampton,False,Unknown,man,True
875,False,28.0,False,C,Cherbourg,False,Unknown,woman,False
876,False,15.0,False,C,Cherbourg,False,Unknown,child,False
877,False,20.0,False,S,Southampton,False,Unknown,man,True
878,False,19.0,False,S,Southampton,False,Unknown,man,True
879,True,25.0,False,S,Southampton,False,Unknown,man,True
880,False,56.0,False,C,Cherbourg,True,C,woman,False
881,False,25.0,False,S,Southampton,False,Unknown,woman,False
882,False,33.0,False,S,Southampton,False,Unknown,man,True
883,False,22.0,False,S,Southampton,False,Unknown,woman,False
884,False,28.0,False,S,Southampton,False,Unknown,man,True
885,False,25.0,False,S,Southampton,False,Unknown,man,True
886,False,39.0,False,Q,Queenstown,False,Unknown,woman,False
887,False,27.0,False,S,Southampton,False,Unknown,man,True
888,False,19.0,False,S,Southampton,True,B,woman,False
889,True,21.5,False,S,Southampton,False,Unknown,woman,False
890,False,26.0,False,C,Cherbourg,True,C,man,True
891,False,32.0,False,Q,Queenstown,False,Unknown,man,True
