age_z,fare_log1p_z,family_size,family_size_sq,is_minor,sex_male,pclass_2,pclass_3,embarked_clean_Q,embarked_clean_S
0.44277620908268306,1.506085779788397,2,4.0,0,0,0,0,0,0
-0.534891162868889,-0.879740569393428,1,1.0,0,0,0,1,0,1
-0.15886525057982284,2.47463661116877,3,9.0,0,1,0,0,0,0
-0.6853015277845155,-1.3942229498762089,1,1.0,0,1,0,1,0,0
-0.7605067102423287,-0.8160407306065735,1,1.0,0,1,0,1,0,1
0.9692124862873757,2.5497045522452977,1,1.0,0,0,0,0,0,0
-2.114199994482967,-0.14903715526900027,3,9.0,1,0,0,1,0,0
0.21716066170924334,-0.7985399740528022,1,1.0,0,1,0,1,0,1
0.44277620908268306,1.0408277503255376,2,4.0,0,0,0,0,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.8357118927001419,1.392408228635536,1,1.0,0,1,1,0,0,1
-2.114199994482967,0.9363610927004852,8,64.0,1,1,0,1,0,1
0.5179813915404963,-0.33369847260903374,1,1.0,0,0,1,0,0,1
-0.3092756154954493,-0.8214439504217128,1,1.0,0,1,0,1,1,0
-0.9109170751579552,-0.4102164299119117,1,1.0,0,0,1,0,0,0
0.5179813915404963,1.8931715298766856,4,16.0,0,1,0,0,0,1
-0.6100963453267022,-0.8135961720983268,1,1.0,0,1,0,1,0,1
-0.0836600681220096,-0.7985399740528022,3,9.0,0,1,0,1,0,1
-0.4596859804110758,1.8341292311094284,2,4.0,0,0,0,0,0,0
-0.38448079795326257,-0.09156500424402263,3,9.0,0,0,0,1,0,1
-0.534891162868889,-0.8135961720983268,1,1.0,0,1,0,1,0,1
0.1419554792514301,-0.8067633807960332,1,1.0,0,0,0,1,0,1
1.2700332161186285,0.34443948019553633,1,1.0,0,1,1,0,0,1
-0.4596859804110758,-0.5368057694182642,1,1.0,0,1,1,0,0,1
-0.0836600681220096,-0.35983961362319977,1,1.0,0,0,1,0,0,1
0.743596938913936,-0.7985399740528022,1,1.0,0,1,0,1,0,1
-0.23407043303763608,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.6100963453267022,-0.5992616204389829,2,4.0,0,0,0,1,0,1
-0.0836600681220096,-0.14237942169106094,2,4.0,0,1,0,1,0,1
-0.6853015277845155,-0.7165619336211219,1,1.0,0,0,0,1,0,1
0.3675710266248698,0.13298517012197922,2,4.0,0,1,1,0,0,1
1.6460591284076949,-0.8189865811572417,1,1.0,0,1,0,1,0,1
-1.9637896295673405,0.02158766795447294,3,9.0,1,1,1,0,0,1
-0.6100963453267022,-0.8160407306065735,1,1.0,0,1,0,1,0,1
-0.5724937540977957,0.32384119624754837,5,25.0,0,0,0,1,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.9299653348541042,1,1.0,0,1,0,1,1,0
0.2923658441670566,1.5989745568795652,2,4.0,0,0,0,0,1,0
0.06675029679361687,-3.0585777291682943,1,1.0,0,1,1,0,0,1
1.1196228512030022,-0.7985399740528022,1,1.0,0,1,0,1,0,1
-0.5724937540977957,-0.7841792430073969,1,1.0,0,0,0,1,0,1
0.3675710266248698,0.5671628780396997,3,9.0,0,0,1,0,0,1
-0.8357118927001419,-0.33369847260903374,3,9.0,0,0,1,0,0,1
0.06675029679361687,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-1.4373533523626478,0.27115228049766626,3,9.0,1,0,0,1,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,0
-0.6100963453267022,-0.820959102119349,1,1.0,0,1,0,1,1,0
-0.00845488566419637,-0.8043406630039283,1,1.0,0,1,0,1,0,1
-0.0836600681220096,-0.23528881360946913,3,9.0,0,0,0,1,0,1
-0.8357118927001419,0.09534793704965061,3,9.0,0,1,0,1,0,1
-0.3092756154954493,-0.879740569393428,1,1.0,0,1,0,1,0,1
-0.0836600681220096,0.34443948019553633,2,4.0,0,0,1,0,0,1
-0.7605067102423287,0.34443948019553633,1,1.0,0,0,1,0,0,1
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
0.21716066170924334,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.0836600681220096,0.3652609357040262,1,1.0,0,1,0,0,0,1
-0.5724937540977957,-0.12717266791993015,2,4.0,0,0,0,1,0,1
0.9692124862873757,0.34443948019553633,2,4.0,0,0,1,0,0,1
-0.9109170751579552,-0.8955045384601201,1,1.0,0,1,0,1,0,1
1.5708539459498816,1.1141402035210883,2,4.0,0,1,0,0,0,1
-1.136532622531395,1.8931715298766856,4,16.0,1,0,0,0,0,1
-0.6100963453267022,0.6233938271906205,5,25.0,0,0,0,1,0,1
-0.38448079795326257,0.02158766795447294,6,36.0,0,0,1,0,0,1
2.623726500359267,2.698700779445489,6,36.0,0,1,0,0,0,1
0.1419554792514301,-0.5368057694182642,1,1.0,0,1,1,0,0,1
1.1948280336608155,0.35395586016517105,3,9.0,0,0,1,0,0,1
-0.6853015277845155,-0.630735942356657,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.8160407306065735,2,4.0,0,1,0,1,0,1
-0.0836600681220096,-0.33369847260903374,1,1.0,0,0,1,0,0,1
-0.3092756154954493,-0.7770730902669091,1,1.0,0,1,0,1,0,1
-1.8885844471095272,1.5021989568725878,3,9.0,1,1,0,0,0,1
-1.211737804989208,0.06007112543995848,2,4.0,1,0,1,0,0,1
0.3675710266248698,0.3652609357040262,1,1.0,0,1,0,0,0,1
-1.813379264651714,0.04782512943518906,4,16.0,1,0,0,1,0,0
1.721264310865508,0.5036031274312863,1,1.0,0,1,0,0,0,1
0.5179813915404963,0.4092826615690945,4,16.0,0,1,1,0,0,1
-0.3092756154954493,0.08331374632313593,2,4.0,0,1,0,1,0,1
0.06675029679361687,0.4092826615690945,1,1.0,0,1,0,0,0,0
1.4956487634920683,1.5887601180595785,2,4.0,0,1,0,0,0,0
-0.3092756154954493,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.00845488566419637,-0.801923616602662,1,1.0,0,1,0,1,0,0
2.69893168281708,0.3652609357040262,1,1.0,0,1,0,0,0,1
0.44277620908268306,1.0381455622323272,2,4.0,0,0,0,0,0,1
1.5708539459498816,-0.5368057694182642,1,1.0,0,0,1,0,0,1
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
1.420443581034255,0.3652609357040262,1,1.0,0,1,0,0,0,1
0.3675710266248698,-0.7841792430073969,1,1.0,0,1,0,1,0,1
1.3452383985764418,0.7372759377222564,1,1.0,0,1,0,0,0,1
1.420443581034255,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.3092756154954493,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.6683917564561227,-0.905079753149712,1,1.0,0,1,0,1,0,1
0.06675029679361687,-3.0585777291682943,1,1.0,0,1,1,0,0,1
2.0220850406967608,0.3652609357040262,1,1.0,0,1,0,0,0,1
-0.3092756154954493,-0.8219408604763346,1,1.0,0,1,0,1,1,0
-2.1330012900974205,0.04782512943518906,4,16.0,1,0,0,1,0,0
-0.3092756154954493,-0.879740569393428,1,1.0,0,1,0,1,0,1
0.6683917564561227,-0.7165619336211219,1,1.0,0,1,0,1,0,1
0.2923658441670566,0.4092826615690945,4,16.0,0,0,1,0,0,1
-0.4596859804110758,-0.2769007052339033,1,1.0,0,0,1,0,0,0
-0.534891162868889,-0.5980700220174995,1,1.0,0,0,0,1,0,1
0.8188021213717492,1.0408277503255376,1,1.0,0,1,0,0,0,1
0.3675710266248698,0.13298517012197922,2,4.0,0,1,1,0,0,1
-0.00845488566419637,-0.9056185997745974,2,4.0,0,1,0,1,0,1
-0.534891162868889,-0.8463932397472815,1,1.0,0,1,0,1,0,1
-2.0389948120251535,-0.387630690468037,2,4.0,1,0,0,1,0,1
-1.512558534820461,0.9363610927004852,8,64.0,1,1,0,1,0,1
0.06675029679361687,-3.0585777291682943,1,1.0,0,1,1,0,0,1
1.5708539459498816,-0.7841792430073969,1,1.0,0,1,0,1,0,1
2.5485213179014536,-0.6221672631581134,1,1.0,0,0,0,1,0,1
-0.3092756154954493,1.611147522478678,2,4.0,0,1,0,0,0,0
-0.5724937540977957,0.32384119624754837,5,25.0,0,0,0,1,0,1
0.44277620908268306,1.5989745568795652,2,4.0,0,0,0,0,0,1
2.1724954056123873,0.4770416648490862,1,1.0,0,1,0,0,0,0
0.06675029679361687,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-1.512558534820461,-0.13932010117845492,3,9.0,1,1,0,1,0,1
-0.3092756154954493,0.08331374632313593,2,4.0,0,1,0,1,0,1
-0.6100963453267022,-0.879740569393428,1,1.0,0,1,0,1,0,1
1.9468798582389477,0.5036031274312863,1,1.0,0,1,0,0,0,1
3.1501627775639593,0.9910237262754296,1,1.0,0,1,0,0,0,0
-0.6100963453267022,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.23138736843472302,1,1.0,0,1,0,1,0,0
1.8716746757811344,1.4564440718289615,2,4.0,0,0,0,0,0,0
-0.3092756154954493,-0.18939148338192896,1,1.0,0,1,0,1,0,1
-0.3092756154954493,2.1324083210223894,4,16.0,0,0,0,0,0,1
-0.38448079795326257,-0.8135961720983268,1,1.0,0,1,0,1,0,1
-0.9109170751579552,-0.7165619336211219,1,1.0,0,1,0,1,0,1
-0.6100963453267022,-0.8189865811572417,1,1.0,0,0,0,1,1,0
-0.5724937540977957,-0.8333405692374477,1,1.0,0,0,0,1,1,0
0.5931865739983095,-0.6221672631581134,1,1.0,0,0,0,1,0,1
-0.9861222576157684,1.558478389365684,1,1.0,0,0,0,0,0,1
-0.8357118927001419,1.7938227894866792,2,4.0,0,1,0,0,0,0
0.2923658441670566,0.34443948019553633,3,9.0,0,0,1,0,0,1
0.8188021213717492,0.3652609357040262,1,1.0,0,1,0,0,0,1
-0.0836600681220096,0.20218592718197403,1,1.0,0,1,0,1,0,1
-0.23407043303763608,1.1248955097361606,1,1.0,0,1,0,1,0,1
-0.00845488566419637,-0.8189865811572417,1,1.0,0,1,0,1,1,0
-0.3092756154954493,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.5179813915404963,0.35537578234762296,1,1.0,0,1,0,0,0,1
1.8716746757811344,1.1757752036108364,2,4.0,0,0,0,0,0,0
-0.38448079795326257,-0.8494271027413146,1,1.0,0,1,0,1,0,1
1.3452383985764418,0.6130033879569111,1,1.0,0,1,0,0,0,1
0.3675710266248698,-0.5368057694182642,1,1.0,0,0,1,0,0,1
-0.3092756154954493,0.27115228049766626,1,1.0,0,1,0,1,1,0
0.5179813915404963,0.34443948019553633,2,4.0,0,0,1,0,0,1
0.21716066170924334,-0.801923616602662,1,1.0,0,1,0,1,0,1
0.06675029679361687,1.63794219721923,1,1.0,0,0,0,0,0,1
-0.534891162868889,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.8828741679067219,1,1.0,0,1,0,1,0,0
1.1196228512030022,1.151196825290122,2,4.0,0,0,0,0,0,0
-0.3092756154954493,-0.8823470582632058,1,1.0,0,1,0,1,0,0
0.8564047126006559,-0.8189865811572417,1,1.0,0,1,0,1,1,0
1.5708539459498816,-0.5368057694182642,1,1.0,0,0,1,0,0,1
0.8188021213717492,2.5234119827566333,1,1.0,0,1,0,0,0,1
0.743596938913936,-0.7985399740528022,1,1.0,0,1,0,1,0,1
-0.4596859804110758,-0.45071259742579334,4,16.0,0,1,1,0,0,1
-2.0389948120251535,0.34443948019553633,3,9.0,1,0,1,0,0,1
-0.3092756154954493,-0.8823470582632058,1,1.0,0,1,0,1,0,0
-0.9109170751579552,-0.8823470582632058,3,9.0,0,1,0,1,0,0
-0.5724937540977957,0.19484336402527694,3,9.0,0,0,0,1,0,0
0.06675029679361687,-0.7165619336211219,1,1.0,0,0,0,1,0,1
-1.6629688997360874,0.35395586016517105,3,9.0,1,0,1,0,0,1
1.1948280336608155,0.3652609357040262,1,1.0,0,1,0,0,0,1
0.06675029679361687,1.7703041212742288,1,1.0,0,0,0,0,0,0
-0.3092756154954493,-0.22860581346535835,1,1.0,0,1,0,1,0,1
-0.534891162868889,0.9909378569025423,3,9.0,0,0,0,0,0,0
0.5179813915404963,1.3571652197109432,3,9.0,0,0,0,0,0,1
-1.512558534820461,0.5286989276421438,7,49.0,1,0,0,1,0,1
-1.3621481699048346,0.5286989276421438,7,49.0,1,0,0,1,0,1
0.21716066170924334,0.34443948019553633,2,4.0,0,1,1,0,0,1
1.5708539459498816,1.7703041212742288,2,4.0,0,1,0,0,0,0
2.623726500359267,0.34443948019553633,1,1.0,0,1,0,0,0,1
-0.7605067102423287,0.34443948019553633,2,4.0,0,0,1,0,0,1
0.06675029679361687,-0.2719703716509068,1,1.0,0,1,1,0,0,0
0.2923658441670566,0.11044794172866997,3,9.0,0,1,0,1,0,1
-1.5877637172782744,0.690487095062628,3,9.0,1,1,1,0,0,1
-0.9109170751579552,1.8122899269281674,3,9.0,0,1,0,0,0,0
-0.15886525057982284,0.34443948019553633,1,1.0,0,1,1,0,0,1
-0.3092756154954493,-0.8096828436977311,1,1.0,0,1,0,1,1,0
-0.534891162868889,-0.8828741679067219,1,1.0,0,1,0,1,0,0
-0.534891162868889,-0.8160407306065735,1,1.0,0,0,0,1,0,1
2.4733161354436404,0.3652609357040262,1,1.0,0,1,0,0,0,1
1.420443581034255,0.7656365698356681,2,4.0,0,0,0,0,0,0
0.8188021213717492,2.5497045522452977,1,1.0,0,1,0,0,0,0
0.743596938913936,1.474307377253717,3,9.0,0,0,0,0,0,1
0.5179813915404963,-0.051517660870055736,2,4.0,0,0,0,1,0,1
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
0.8188021213717492,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.0836600681220096,-0.2974659859684507,1,1.0,0,1,1,0,0,1
-0.3092756154954493,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.5724937540977957,-0.7841792430073969,1,1.0,0,0,0,1,0,1
-0.38448079795326257,0.27115228049766626,3,9.0,0,1,0,1,0,1
-0.7605067102423287,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.00845488566419637,0.13649913806595412,5,25.0,0,0,0,1,0,1
-0.3092756154954493,-0.8823470582632058,1,1.0,0,1,0,1,0,0
0.21716066170924334,-0.8067633807960332,1,1.0,0,1,0,1,0,1
2.4733161354436404,-0.5368057694182642,1,1.0,0,1,1,0,0,1
1.7964694933233212,1.0306316027835165,3,9.0,0,0,0,0,0,1
0.5179813915404963,0.3591527227004278,1,1.0,0,1,0,0,0,1
-0.5724937540977957,-0.8189865811572417,1,1.0,0,0,0,1,1,0
-0.9861222576157684,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.7605067102423287,-0.22860581346535835,1,1.0,0,1,0,1,0,1
0.3675710266248698,-0.33369847260903374,1,1.0,0,0,1,0,0,1
0.743596938913936,1.1141402035210883,2,4.0,0,0,0,0,0,1
-0.5724937540977957,-0.23138736843472302,2,4.0,0,0,0,1,0,0
0.21716066170924334,-0.7985399740528022,1,1.0,0,1,0,1,0,1
-0.3092756154954493,0.4870824563024252,3,9.0,0,0,1,0,0,1
0.743596938913936,1.8122899269281674,3,9.0,0,0,0,0,0,0
1.8716746757811344,0.34443948019553633,1,1.0,0,1,1,0,0,1
0.5179813915404963,0.7789025328484203,1,1.0,0,1,0,0,0,0
-0.3092756154954493,-0.7112327867322102,1,1.0,0,1,0,1,0,0
-0.8357118927001419,1.474307377253717,3,9.0,0,0,0,0,0,1
1.3452383985764418,-0.1958246500971605,1,1.0,0,1,1,0,0,1
2.322905770528014,1.4685301291949249,3,9.0,0,1,0,0,0,0
-0.534891162868889,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.44277620908268306,-0.8955045384601201,1,1.0,0,1,0,1,0,1
1.721264310865508,1.4564440718289615,2,4.0,0,0,0,0,0,0
1.3452383985764418,-0.879740569393428,1,1.0,0,1,0,1,0,1
-0.5724937540977957,-0.8189865811572417,3,9.0,0,0,0,1,1,0
0.5931865739983095,0.34443948019553633,2,4.0,0,1,1,0,0,1
0.5179813915404963,0.27115228049766626,3,9.0,0,1,0,1,0,1
-0.0836600681220096,0.582459749194053,1,1.0,0,0,1,0,0,1
1.4956487634920683,-3.0585777291682943,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.8828741679067219,1,1.0,0,1,0,1,0,0
1.4956487634920683,1.1326493972880127,2,4.0,0,1,0,0,0,0
-0.38448079795326257,0.3819897971587498,4,16.0,0,0,1,0,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
0.8188021213717492,0.8344967423387604,1,1.0,0,1,0,0,0,1
1.1196228512030022,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.44277620908268306,0.3652609357040262,1,1.0,0,1,0,0,0,0
0.5179813915404963,-0.16092818251417135,2,4.0,0,1,0,1,0,1
0.06675029679361687,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.15886525057982284,0.5036031274312863,1,1.0,0,1,0,0,0,1
-0.534891162868889,0.8147822510349935,4,16.0,0,0,1,0,0,0
0.8188021213717492,2.1452724219035506,1,1.0,0,0,0,0,0,1
0.743596938913936,0.5286989276421438,7,49.0,0,0,0,1,0,1
-0.3092756154954493,-0.905079753149712,1,1.0,0,1,0,1,0,1
-0.5724937540977957,-0.1640522996256445,2,4.0,0,0,0,1,1,0
-0.3092756154954493,-0.8189865811572417,1,1.0,0,1,0,1,1,0
0.44277620908268306,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.38448079795326257,1.267324239909922,4,16.0,0,0,1,0,0,1
0.3675710266248698,-0.23528881360946913,3,9.0,0,1,0,1,0,1
-0.23407043303763608,-0.12717266791993015,2,4.0,0,0,0,1,0,1
-1.8885844471095272,0.7502637808901982,4,16.0,1,0,1,0,0,1
-0.23407043303763608,-0.5368057694182642,1,1.0,0,1,1,0,0,1
-0.15886525057982284,-0.23166125968823228,2,4.0,0,1,0,1,0,0
0.9692124862873757,1.0515683442816506,2,4.0,0,1,0,0,0,1
-0.6853015277845155,-0.14903715526900027,3,9.0,0,1,0,1,0,0
-0.6100963453267022,-0.8067633807960332,1,1.0,0,1,0,1,0,1
-0.6100963453267022,-0.12717266791993015,1,1.0,0,1,0,1,0,1
2.398110952985827,0.5616248415955213,1,1.0,0,1,0,0,0,1
2.097290223154574,-0.38278544498532674,1,1.0,0,1,1,0,1,0
-0.6100963453267022,1.4524190499191512,1,1.0,0,0,0,0,0,1
-0.23407043303763608,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.820959102119349,1,1.0,0,1,0,1,1,0
3.8270094196842788,0.4870824563024252,1,1.0,0,1,0,0,0,1
1.6460591284076949,-0.9045411875888886,1,1.0,0,1,0,1,0,1
0.21716066170924334,0.5036031274312863,1,1.0,0,1,0,0,0,0
0.8188021213717492,-3.0585777291682943,1,1.0,0,1,0,0,0,1
-1.512558534820461,0.41465571749790725,6,36.0,1,0,0,1,0,1
-0.0836600681220096,-0.33369847260903374,1,1.0,0,0,1,0,0,1
0.21716066170924334,-0.7985399740528022,1,1.0,0,1,0,1,0,1
0.1419554792514301,0.35395586016517105,3,9.0,0,1,1,0,0,1
0.8940073038295624,0.7678594338107122,6,36.0,0,0,0,1,0,1
-0.3092756154954493,-0.12717266791993015,2,4.0,0,1,0,1,0,1
-0.6853015277845155,-0.8067633807960332,1,1.0,0,1,0,1,0,1
-0.38448079795326257,1.3324938581871217,1,1.0,0,0,0,0,0,0
-2.0389948120251535,0.41465571749790725,6,36.0,1,0,0,1,0,1
-0.3092756154954493,1.1248955097361606,1,1.0,0,1,0,1,0,1
-2.1330012900974205,0.04782512943518906,4,16.0,1,0,0,1,0,0
1.420443581034255,1.4362199751817064,2,4.0,0,1,0,0,0,0
-0.7605067102423287,-0.801923616602662,1,1.0,0,1,0,1,0,1
2.0220850406967608,0.6557188297748955,1,1.0,0,1,0,0,0,0
-0.3092756154954493,-0.8428609376877136,1,1.0,0,1,0,1,0,1
-0.4596859804110758,-0.8428609376877136,1,1.0,0,0,0,1,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.8357118927001419,0.22282614992299976,2,4.0,0,0,1,0,0,1
-0.6100963453267022,-0.7413490523036181,1,1.0,0,1,0,1,0,1
-0.5724937540977957,-0.8096828436977311,1,1.0,0,0,0,1,1,0
-0.8357118927001419,-0.9442940832331419,1,1.0,0,0,0,1,1,0
-0.38448079795326257,1.392408228635536,3,9.0,0,1,1,0,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
0.21716066170924334,-0.1640522996256445,3,9.0,0,0,0,1,1,0
-0.4596859804110758,-0.33369847260903374,1,1.0,0,1,1,0,0,1
2.1724954056123873,1.8341292311094284,3,9.0,0,1,0,0,0,0
1.5708539459498816,2.0035358013911613,3,9.0,0,1,0,0,0,1
0.8188021213717492,-0.8828741679067219,1,1.0,0,1,0,1,0,0
1.3452383985764418,0.3285431282941711,1,1.0,0,1,0,0,0,1
0.5179813915404963,-0.8494271027413146,1,1.0,0,1,0,1,0,1
-0.6853015277845155,-0.7985399740528022,2,4.0,0,1,0,1,0,1
0.21716066170924334,1.392408228635536,3,9.0,0,1,1,0,0,1
-0.3092756154954493,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.3092756154954493,-0.8160407306065735,1,1.0,0,1,0,1,0,1
1.044417668745189,-0.7841792430073969,1,1.0,0,1,0,1,0,1
0.44277620908268306,1.0408277503255376,2,4.0,0,0,0,0,0,1
0.8188021213717492,0.7502637808901982,3,9.0,0,0,1,0,0,1
0.1419554792514301,1.0408277503255376,2,4.0,0,1,0,0,0,1
3.074957595106146,-0.5368057694182642,1,1.0,0,1,1,0,0,1
0.1419554792514301,-0.33369847260903374,1,1.0,0,1,1,0,0,1
0.06675029679361687,-3.0585777291682943,1,1.0,0,1,1,0,0,1
-0.8357118927001419,-0.8160407306065735,1,1.0,0,1,0,1,0,1
-0.34687820672435593,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.8357118927001419,-0.5976699534071961,1,1.0,0,0,0,1,0,1
1.044417668745189,0.9363610927004852,8,64.0,0,0,0,1,0,1
0.5179813915404963,3.385293743818228,2,4.0,0,1,0,0,0,0
-0.5724937540977957,-0.7742442668053562,1,1.0,0,0,0,1,1,0
-0.15886525057982284,1.4362199751817064,1,1.0,0,1,0,0,0,0
-0.6853015277845155,-0.6581385617410742,1,1.0,0,1,0,1,0,1
-1.136532622531395,0.9363610927004852,8,64.0,1,1,0,1,0,1
2.322905770528014,0.7502637808901982,3,9.0,0,1,1,0,0,1
-0.3092756154954493,0.8147822510349935,4,16.0,0,1,1,0,0,0
-1.136532622531395,0.7678594338107122,6,36.0,1,1,0,1,0,1
-0.7605067102423287,-0.5667940759868452,1,1.0,0,1,0,1,0,1
-0.8357118927001419,-0.8135961720983268,1,1.0,0,1,0,1,0,1
-1.0613274400735817,2.4738467350641646,2,4.0,1,0,0,0,0,1
0.1419554792514301,1.133910553567116,2,4.0,0,1,0,0,0,1
-1.8885844471095272,-0.3034147385612253,2,4.0,1,0,0,1,0,0
-0.3092756154954493,1.1248955097361606,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.8828741679067219,1,1.0,0,1,0,1,0,0
2.322905770528014,0.3652609357040262,1,1.0,0,1,0,0,0,1
1.721264310865508,-0.2974659859684507,1,1.0,0,1,1,0,0,1
1.1196228512030022,-0.7841792430073969,1,1.0,0,1,0,1,0,1
-0.5724937540977957,-0.820959102119349,1,1.0,0,0,0,1,1,0
1.4956487634920683,1.8122899269281674,3,9.0,0,1,0,0,0,0
0.9692124862873757,-0.8308547568549532,1,1.0,0,1,0,1,0,1
-0.8357118927001419,2.5497045522452977,2,4.0,0,0,0,0,0,0
0.44277620908268306,0.35537578234762296,1,1.0,0,1,0,0,0,1
-0.8357118927001419,-0.23166125968823228,2,4.0,0,0,0,1,0,0
-0.3092756154954493,-0.8199664648688785,1,1.0,0,1,0,1,1,0
-0.23407043303763608,-0.8067633807960332,2,4.0,0,1,0,1,0,1
0.743596938913936,0.34443948019553633,1,1.0,0,1,1,0,0,1
1.1948280336608155,-0.2974659859684507,1,1.0,0,0,1,0,0,1
0.9692124862873757,0.35537578234762296,1,1.0,0,1,0,0,0,1
-0.534891162868889,2.1324083210223894,1,1.0,0,0,0,0,0,1
-0.3092756154954493,-0.18008316987206646,3,9.0,0,1,0,1,0,0
-0.38448079795326257,0.9910237262754296,1,1.0,0,0,0,0,0,0
0.8188021213717492,0.3652609357040262,1,1.0,0,1,0,0,0,1
1.420443581034255,1.0408277503255376,2,4.0,0,1,0,0,0,1
-0.00845488566419637,-0.6323794480268655,1,1.0,0,1,0,1,0,1
1.721264310865508,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.7605067102423287,-0.8308547568549532,1,1.0,0,1,0,1,0,1
0.6683917564561227,2.5497045522452977,1,1.0,0,0,0,0,0,0
-0.15886525057982284,-0.5368057694182642,1,1.0,0,0,1,0,0,1
-0.3092756154954493,-0.1640522996256445,1,1.0,0,1,0,1,1,0
0.2923658441670566,-0.8160407306065735,1,1.0,0,1,0,1,0,1
-1.7381740821939007,0.582459749194053,2,4.0,1,0,1,0,0,1
-0.9109170751579552,-0.9045411875888886,2,4.0,0,1,0,1,0,1
0.3675710266248698,-0.33369847260903374,1,1.0,0,1,1,0,0,1
1.5708539459498816,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.15886525057982284,1.0620380556287108,2,4.0,0,1,0,0,0,1
-0.6853015277845155,-0.7165619336211219,1,1.0,0,1,0,1,0,1
0.06675029679361687,0.13298517012197922,4,16.0,0,0,1,0,0,1
-0.5724937540977957,-0.8204626642072294,1,1.0,0,0,0,1,1,0
-0.3092756154954493,0.34443948019553633,2,4.0,0,1,1,0,0,1
-0.3092756154954493,-0.7985399740528022,2,4.0,0,0,0,1,0,1
-0.00845488566419637,2.4738467350641646,1,1.0,0,0,0,0,0,1
-1.3621481699048346,0.02354628994732376,1,1.0,1,1,0,1,0,0
0.06675029679361687,-3.0585777291682943,1,1.0,0,1,1,0,0,1
-0.4596859804110758,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.4596859804110758,-0.33369847260903374,1,1.0,0,1,1,0,0,1
-0.04605747689310299,-0.12717266791993015,1,1.0,0,1,0,1,0,1
1.420443581034255,0.6233938271906205,5,25.0,0,0,0,1,0,1
0.44277620908268306,3.385293743818228,1,1.0,0,1,0,0,0,0
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
-0.3092756154954493,-0.801923616602662,1,1.0,0,1,0,1,0,1
0.8188021213717492,0.4870824563024252,1,1.0,0,1,0,0,0,1
0.5179813915404963,1.4640142585641174,2,4.0,0,1,0,0,0,1
-0.6100963453267022,2.6962534687059607,5,25.0,0,0,0,0,0,0
-0.38448079795326257,-0.12717266791993015,2,4.0,0,1,0,1,0,1
0.1419554792514301,-0.7985399740528022,1,1.0,0,1,0,1,0,1
3.074957595106146,1.3571652197109432,3,9.0,0,1,0,0,0,1
-0.9861222576157684,0.09717164064584452,3,9.0,0,1,0,1,0,1
0.06675029679361687,-0.33369847260903374,1,1.0,0,0,1,0,0,1
-0.7605067102423287,1.0620380556287108,2,4.0,0,1,0,0,0,1
0.1419554792514301,-0.8189865811572417,1,1.0,0,1,0,1,1,0
-1.8885844471095272,0.22282614992299976,3,9.0,1,0,1,0,0,1
-1.7381740821939007,-0.3731626361213423,2,4.0,1,1,0,1,0,1
0.2923658441670566,-0.630735942356657,1,1.0,0,1,0,1,0,1
